descriptor,reason,r
Mordred_SpAD_Dzv,correlated_with_Mordred_SpMax_Dzv,0.9999954313109731
Mordred_VR2_Dzpe,correlated_with_Mordred_VR2_Dzse,0.9999947616003437
Mordred_VE3_Dzi,correlated_with_Mordred_VE3_D,0.9999947005992093
Mordred_VE2_Dzi,correlated_with_Mordred_VE2_Dzse,0.9999942319452353
Mordred_SpMax_DzZ,correlated_with_Mordred_SpAD_DzZ,0.9999932943866683
Mordred_Sm,correlated_with_Mordred_MW,0.999992580333213
Mordred_VE3_Dzv,correlated_with_Mordred_VE3_Dzp,0.9999910036375174
Mordred_VR1_Dzi,correlated_with_Mordred_VR1_Dzse,0.9999903056144781
Mordred_VE3_DzZ,correlated_with_Mordred_VE3_D,0.9999902409894964
Mordred_SpAbs_Dzi,correlated_with_Mordred_SpAD_Dzi,0.9999891817774731
Mordred_SpMAD_Dzm,correlated_with_Mordred_SpMAD_DzZ,0.9999875679907452
Mordred_SpAbs_Dzse,correlated_with_Mordred_SpMax_Dzse,0.9999869963863897
Mordred_SRW02,correlated_with_Mordred_VAdjMat,0.999985291592329
Mordred_SpAbs_Dzpe,correlated_with_Mordred_SpMax_Dzpe,0.9999845245468078
Mordred_SpAbs_Dzare,correlated_with_Mordred_SpAD_Dzare,0.9999839322983746
Mordred_AMW,correlated_with_Mordred_Mm,0.9999791291505812
Mordred_SpMax_Dzv,correlated_with_Mordred_SpAbs_Dzv,0.9999787358876999
Mordred_VR3_D,correlated_with_Mordred_VR3_Dzare,0.9999746592560076
Mordred_SpMax_Dzp,correlated_with_Mordred_SpAD_Dzp,0.9999728269943954
Mordred_SpAbs_DzZ,correlated_with_Mordred_SpAD_DzZ,0.9999714184421061
Mordred_VR3_Dzare,correlated_with_Mordred_VR3_Dzm,0.9999666755166519
Mordred_BCUTare-1h,correlated_with_Mordred_BCUTpe-1h,0.9999655908052613
Mordred_VE2_D,correlated_with_Mordred_VE2_Dzse,0.9999655536803209
Mordred_VR2_Dzse,correlated_with_Mordred_VR2_Dzare,0.999965458232519
Mordred_VE3_D,correlated_with_Mordred_VE3_Dzp,0.9999651965354085
Mordred_SpDiam_Dzare,correlated_with_Mordred_SpDiam_Dzpe,0.9999640485562837
Mordred_SpAD_Dzare,correlated_with_Mordred_SpMax_Dzpe,0.9999621645369831
Mordred_ATS8are,correlated_with_Mordred_ATS8pe,0.9999609605279023
Mordred_VE2_Dzse,correlated_with_Mordred_VE2_Dzm,0.9999593977482416
Mordred_VR3_Dzp,correlated_with_Mordred_VR3_Dzv,0.9999577759794946
Mordred_VR1_Dzse,correlated_with_Mordred_VR1_Dzm,0.9999566227485284
Mordred_BCUTs-1h,correlated_with_Mordred_BCUTdv-1h,0.999954295091321
Mordred_SpAD_Dzp,correlated_with_Mordred_SpAbs_Dzp,0.9999501836386504
Mordred_VE1_Dzi,correlated_with_Mordred_VE1_D,0.9999492878714686
Mordred_AATSC1Z,correlated_with_Mordred_AATSC1m,0.9999460363850201
Mordred_VR2_Dzi,correlated_with_Mordred_VR2_Dzare,0.9999422635810477
Mordred_Spe,correlated_with_Mordred_Sare,0.9999374120649472
Mordred_ATSC1Z,correlated_with_Mordred_ATSC1m,0.999937394982327
Mordred_ATS7are,correlated_with_Mordred_ATS7pe,0.9999354341778248
Mordred_SpMax_Dzse,correlated_with_Mordred_SpMax_Dzpe,0.9999314123296695
Mordred_SpDiam_Dzse,correlated_with_Mordred_SpDiam_Dzpe,0.9999280861312256
Mordred_VE1_Dzv,correlated_with_Mordred_VE1_Dzp,0.9999172910890459
Mordred_VE2_Dzp,correlated_with_Mordred_VE2_Dzv,0.9999147989135639
Mordred_VE1_DzZ,correlated_with_Mordred_VE1_D,0.9999102154380946
Mordred_ATS6are,correlated_with_Mordred_ATS6pe,0.9999039863337685
Mordred_ATS5are,correlated_with_Mordred_ATS5pe,0.9998976921771331
Mordred_VR3_Dzv,correlated_with_Mordred_VR3_Dzm,0.9998933910998913
Mordred_ATS2pe,correlated_with_Mordred_ATS2are,0.9998921967540102
Mordred_ATS1are,correlated_with_Mordred_ATS1pe,0.9998804665808037
Mordred_ATS4pe,correlated_with_Mordred_ATS4are,0.9998724990187411
Mordred_VR1_D,correlated_with_Mordred_VR1_Dzm,0.9998704338022518
Mordred_VR1_Dzp,correlated_with_Mordred_VR1_Dzv,0.9998690395992093
Mordred_ATS3pe,correlated_with_Mordred_ATS3are,0.9998683799265226
Mordred_MID_X,correlated_with_Mordred_nX,0.9998365589550803
Mordred_SRW04,correlated_with_Mordred_MWC02,0.9998285975661236
Mordred_MATS1Z,correlated_with_Mordred_MATS1m,0.9998282511331786
Mordred_SpMAD_Dzare,correlated_with_Mordred_SpMAD_Dzpe,0.9998258204402665
Mordred_GATS7m,correlated_with_Mordred_GATS7Z,0.999799359057827
Mordred_MATS7m,correlated_with_Mordred_MATS7Z,0.999798448412977
Mordred_VE2_Dzv,correlated_with_Mordred_VE2_Dzm,0.9997973443246747
Mordred_VR1_Dzv,correlated_with_Mordred_VR1_Dzm,0.9997385576385294
Mordred_GATS6m,correlated_with_Mordred_GATS6Z,0.9997166235188301
Mordred_VE1_D,correlated_with_Mordred_VE1_Dzp,0.999689568561749
Mordred_MWC09,correlated_with_Mordred_MWC10,0.9996830543793584
Mordred_ATSC7m,correlated_with_Mordred_ATSC7Z,0.9996811385165293
Mordred_AATSC7m,correlated_with_Mordred_AATSC7Z,0.999659816470786
Mordred_MATS6m,correlated_with_Mordred_MATS6Z,0.9996595342338966
Mordred_SpMAD_Dzse,correlated_with_Mordred_SpMAD_Dzpe,0.999656634316219
Mordred_VR3_Dzm,correlated_with_Mordred_VE3_Dzp,0.9996511380558103
Mordred_ATSC8m,correlated_with_Mordred_ATSC8Z,0.9996443493602796
Mordred_ATS0pe,correlated_with_Mordred_ATS0are,0.999644240677992
Mordred_MZ,correlated_with_Mordred_Mm,0.9996421416237732
Mordred_ETA_dEpsilon_A,correlated_with_Mordred_ETA_epsilon_1,0.9996086426622623
Mordred_GATS4m,correlated_with_Mordred_GATS4Z,0.9996005692576072
Mordred_ATS7pe,correlated_with_Mordred_ATS7se,0.9995961641005615
Mordred_ATS1pe,correlated_with_Mordred_ATS1se,0.9995886434593266
Mordred_MATS4m,correlated_with_Mordred_MATS4Z,0.9995780270370124
Mordred_Sare,correlated_with_Mordred_Sse,0.9995667599755873
Mordred_nAtom,correlated_with_Mordred_Si,0.9995666950704951
Mordred_ATS5pe,correlated_with_Mordred_ATS5se,0.9995549802381031
Mordred_ATS6se,correlated_with_Mordred_ATS6pe,0.9995375130124597
Mordred_NsF,correlated_with_Mordred_SsF,0.9995307677209757
Mordred_MATS5m,correlated_with_Mordred_MATS5Z,0.9995251479941234
Mordred_TIC5,correlated_with_Mordred_TIC4,0.9995248841321629
Mordred_SM1_Dzm,correlated_with_Mordred_SM1_DzZ,0.9995200586709496
Mordred_AATSC6m,correlated_with_Mordred_AATSC6Z,0.9995001373266025
Mordred_NaaO,correlated_with_Mordred_SaaO,0.9994979862731198
Mordred_ATS8pe,correlated_with_Mordred_ATS8se,0.9994968985363312
Mordred_VAdjMat,correlated_with_Mordred_LogEE_A,0.9994960740068242
Mordred_MWC07,correlated_with_Mordred_MWC08,0.9994807336111944
Mordred_NsBr,correlated_with_Mordred_SsBr,0.9994707657460222
Mordred_AATS1m,correlated_with_Mordred_AATS1Z,0.9994668562174899
Mordred_NdS,correlated_with_Mordred_SdS,0.9994644863563757
Mordred_MATS2m,correlated_with_Mordred_MATS2Z,0.9994524379595233
Mordred_VR2_D,correlated_with_Mordred_VR2_Dzare,0.9994504765288772
Mordred_MWC01,correlated_with_Mordred_MID,0.9994383671324214
Mordred_SsNH2,correlated_with_Mordred_NsNH2,0.9994234878219184
Mordred_MATS3m,correlated_with_Mordred_MATS3Z,0.9994152348670042
Mordred_SpMax_Dzpe,correlated_with_Mordred_SpAD_Dzi,0.999405776316102
Mordred_ATSC6m,correlated_with_Mordred_ATSC6Z,0.9993929657339592
Mordred_VR2_Dzare,correlated_with_Mordred_VR2_Dzm,0.9993899184021514
Mordred_NdsN,correlated_with_Mordred_SdsN,0.9993843503200175
Mordred_NaaN,correlated_with_Mordred_SaaN,0.999380793515511
Mordred_Si,correlated_with_Mordred_ATS0i,0.9993571168541396
Mordred_AATS5m,correlated_with_Mordred_AATS5Z,0.9993387904123496
Mordred_MID,correlated_with_Mordred_ETA_eta_RL,0.9993242352506067
Mordred_AATSC2m,correlated_with_Mordred_AATSC2Z,0.999285816688981
Mordred_AATSC5m,correlated_with_Mordred_AATSC5Z,0.9992854414512309
Mordred_ATSC2m,correlated_with_Mordred_ATSC2Z,0.9992801531971119
Mordred_GATS3m,correlated_with_Mordred_GATS3Z,0.9992757328111882
Mordred_AATS6Z,correlated_with_Mordred_AATS6m,0.999253883931758
Mordred_ATS4are,correlated_with_Mordred_ATS4se,0.9992428247610162
Mordred_GATS5m,correlated_with_Mordred_GATS5Z,0.9992394207220436
Mordred_SpDiam_Dzpe,correlated_with_Mordred_SpDiam_Dzi,0.9992275698112526
Mordred_ATSC4m,correlated_with_Mordred_ATSC4Z,0.999224485165569
Mordred_AATS3m,correlated_with_Mordred_AATS3Z,0.9992170798287184
Mordred_ETA_epsilon_4,correlated_with_Mordred_ETA_dEpsilon_C,0.9992147149378952
Mordred_AATS0se,correlated_with_Mordred_Mse,0.9991971835876762
Mordred_ATS3are,correlated_with_Mordred_ATS3se,0.9991962057593217
Mordred_SsCl,correlated_with_Mordred_NsCl,0.9991770695930645
Mordred_AATS2m,correlated_with_Mordred_AATS2Z,0.9991565834908201
Mordred_VR1_A,correlated_with_Mordred_VR2_A,0.9991465463349795
Mordred_MWC04,correlated_with_Mordred_SRW06,0.999145812043966
Mordred_MWC06,correlated_with_Mordred_MWC05,0.999103387379701
Mordred_BCUTv-1l,correlated_with_Mordred_BCUTpe-1h,0.9990344113366472
Mordred_SaasN,correlated_with_Mordred_NaasN,0.9990332658872507
Mordred_BCUTm-1l,correlated_with_Mordred_BCUTZ-1l,0.9990135359181831
Mordred_VR2_Dzp,correlated_with_Mordred_VR2_Dzv,0.9989397431266008
Mordred_AATS4m,correlated_with_Mordred_AATS4Z,0.9989008145321917
Mordred_ATSC5m,correlated_with_Mordred_ATSC5Z,0.9988413692668459
Mordred_ATS2are,correlated_with_Mordred_ATS2se,0.9988286700463553
Mordred_ATS1Z,correlated_with_Mordred_ATS1m,0.9987886093893676
Mordred_AATSC4m,correlated_with_Mordred_AATSC4Z,0.9987880308413609
Mordred_LogEE_A,correlated_with_Mordred_VE3_Dzp,0.998735646104353
Mordred_MWC10,correlated_with_Mordred_MWC08,0.9986393609202174
Mordred_ATSC3m,correlated_with_Mordred_ATSC3Z,0.9986290016014777
Mordred_SsOH,correlated_with_Mordred_NsOH,0.9986107953145127
Mordred_AATSC3m,correlated_with_Mordred_AATSC3Z,0.9986003453994166
Mordred_NssO,correlated_with_Mordred_SssO,0.9985696945843564
Mordred_ETA_eta_RL,correlated_with_Mordred_nHeavyAtom,0.9985064066186935
Mordred_Zagreb2,correlated_with_Mordred_MPC2,0.9984819891892005
Mordred_ATS1se,correlated_with_Mordred_Sse,0.9984741761915156
Mordred_MPC2,correlated_with_Mordred_Zagreb1,0.9984603946724393
Mordred_MWC03,correlated_with_Mordred_MWC02,0.9984538163798471
Mordred_MW,correlated_with_Mordred_SZ,0.9984213604327781
Mordred_GATS2m,correlated_with_Mordred_GATS2Z,0.9984073442217323
Mordred_LabuteASA,correlated_with_Mordred_ETA_alpha,0.9983891817375694
Mordred_BCUTse-1h,correlated_with_Mordred_BCUTpe-1h,0.9983810248479652
Mordred_nBonds,correlated_with_Mordred_ATS1i,0.9983149841581829
Mordred_MID_C,correlated_with_Mordred_nC,0.9981294697334888
Mordred_AATS0pe,correlated_with_Mordred_Mpe,0.9980254179130468
Mordred_SpMAD_Dzpe,correlated_with_Mordred_SpMAD_Dzi,0.9979843378860576
Mordred_MID_N,correlated_with_Mordred_nN,0.9979106541207938
Mordred_TIC4,correlated_with_Mordred_TIC3,0.9978344815621703
Mordred_VE3_A,correlated_with_Mordred_VE3_Dzp,0.9978080212190406
Mordred_GRAV,correlated_with_Mordred_GRAVH,0.9977807013723649
Mordred_ATS1d,correlated_with_Mordred_ATS0d,0.9977720201566755
Mordred_Sse,correlated_with_Mordred_ATS0i,0.9977385702895566
Mordred_ATS2m,correlated_with_Mordred_ATS2Z,0.9977311808119356
Mordred_BCUTm-1h,correlated_with_Mordred_BCUTZ-1h,0.9977282444738176
Mordred_nHetero,correlated_with_Mordred_MID_h,0.9977053396763295
Mordred_VR2_Dzv,correlated_with_Mordred_VR2_Dzm,0.99762565451132
Mordred_GRAVp,correlated_with_Mordred_GRAVHp,0.9976126038204961
Mordred_ATS1i,correlated_with_Mordred_ATS0i,0.9975501880203833
Mordred_MWC05,correlated_with_Mordred_SRW08,0.9975501048110729
Mordred_ATS0are,correlated_with_Mordred_ATS0se,0.9975079602806693
Mordred_Vabc,correlated_with_Mordred_VMcGowan,0.9974821207271815
Mordred_ATS3m,correlated_with_Mordred_ATS3Z,0.9974756854239112
Mordred_ATS8m,correlated_with_Mordred_ATS8Z,0.9974339792841234
Mordred_ATS5i,correlated_with_Mordred_ATS5se,0.9974068087958602
Mordred_ATS4m,correlated_with_Mordred_ATS4Z,0.9973875554823658
Mordred_BCUTpe-1l,correlated_with_Mordred_BCUTare-1l,0.9973809497655111
Mordred_ATS7se,correlated_with_Mordred_ATS7i,0.9973186766200762
Mordred_AATS0are,correlated_with_Mordred_Mare,0.9972829270805301
Mordred_ATS5m,correlated_with_Mordred_ATS5Z,0.9972083238704028
Mordred_GeomShapeIndex,correlated_with_Mordred_GeomPetitjeanIndex,0.9971609572269039
Mordred_Zagreb1,correlated_with_Mordred_TMWC10,0.9971285640753262
Mordred_SRW10,correlated_with_Mordred_SRW08,0.9970776543809087
Mordred_ATS6Z,correlated_with_Mordred_ATS6m,0.9970218539718537
Mordred_SRW08,correlated_with_Mordred_SRW06,0.996949348231909
Mordred_nHeavyAtom,correlated_with_Mordred_Xp-0d,0.9969394850997733
Mordred_BCUTi-1h,correlated_with_Mordred_BCUTpe-1h,0.9969004246219649
Mordred_nO,correlated_with_Mordred_MID_O,0.996849286724764
Mordred_SpAD_Dzi,correlated_with_Mordred_SpDiam_Dzi,0.9968161609431173
Mordred_AATS7Z,correlated_with_Mordred_AATS7m,0.9968151488739153
Mordred_ATS2i,correlated_with_Mordred_nBondsKS,0.9967862324585124
Mordred_ATS1v,correlated_with_Mordred_Sv,0.9967346270558024
Mordred_SpDiam_DzZ,correlated_with_Mordred_SpAD_DzZ,0.9966632906570538
Mordred_ATSC7pe,correlated_with_Mordred_ATSC7are,0.9966346341189114
Mordred_AATS0m,correlated_with_Mordred_AATS0Z,0.9966254256177027
Mordred_ATS8v,correlated_with_Mordred_ATS8d,0.9966194889477388
Mordred_GATS1m,correlated_with_Mordred_GATS1Z,0.9964193562024977
Mordred_MIC4,correlated_with_Mordred_MIC5,0.9964009967576073
Mordred_ATS2d,correlated_with_Mordred_ATS3d,0.9963623539746649
Mordred_ATS7d,correlated_with_Mordred_ATS7v,0.9962944659767372
Mordred_SpAbs_D,correlated_with_Mordred_SpDiam_D,0.9962658371463381
Mordred_nAromBond,correlated_with_Mordred_nAromAtom,0.9962165881547616
Mordred_ATS8se,correlated_with_Mordred_ATS8i,0.996181878618473
Mordred_ATS0v,correlated_with_Mordred_SMR,0.9961805394814042
Mordred_TMWC10,correlated_with_Mordred_VR2_Dzm,0.9961278684338848
Mordred_MATS7pe,correlated_with_Mordred_MATS7are,0.9960914497385894
Mordred_Xp-0d,correlated_with_Mordred_Kier1,0.9960716778027
Mordred_ATS7m,correlated_with_Mordred_ATS7Z,0.9960247951288895
Mordred_SpAbs_Dzv,correlated_with_Mordred_SpDiam_Dzv,0.9960012437259107
Mordred_AATSC6dv,correlated_with_Mordred_MATS6dv,0.9959865930033065
Mordred_GATS7pe,correlated_with_Mordred_GATS7are,0.9959812964715921
Mordred_ECIndex,correlated_with_Mordred_SpDiam_D,0.9958864673847286
Mordred_AATSC7are,correlated_with_Mordred_AATSC7pe,0.9958453082733673
Mordred_ATS0m,correlated_with_Mordred_ATS0Z,0.995821752736157
Mordred_AATS7pe,correlated_with_Mordred_AATS7are,0.9957204485879126
Mordred_PetitjeanIndex,correlated_with_Mordred_TopoShapeIndex,0.9956672618654411
Mordred_SdO,correlated_with_Mordred_NdO,0.9955902820937709
Mordred_ATSC0are,correlated_with_Mordred_ATSC0pe,0.995565306785819
Mordred_ATS4i,correlated_with_Mordred_ATS4se,0.9954702334799865
Mordred_ATS0i,correlated_with_Mordred_ATS2se,0.9954683715782785
Mordred_ATS3i,correlated_with_Mordred_ATS3se,0.9954671080628464
Mordred_BIC0,correlated_with_Mordred_SIC0,0.9954496610857472
Mordred_SRW06,correlated_with_Mordred_MWC02,0.9953793697447267
Mordred_ATSC0m,correlated_with_Mordred_ATSC0Z,0.9953376524977205
Mordred_SpDiam_Dzp,correlated_with_Mordred_SpDiam_Dzv,0.9953039144479329
Mordred_Mse,correlated_with_Mordred_Mpe,0.9952652630308141
Mordred_TIC3,correlated_with_Mordred_TIC2,0.9951658949644138
Mordred_SRW07,correlated_with_Mordred_SRW09,0.9951558224363029
Mordred_Sp,correlated_with_Mordred_VMcGowan,0.9950669929728139
Mordred_ATS6i,correlated_with_Mordred_ATS6pe,0.9950254828539062
Mordred_MWC02,correlated_with_Mordred_VE3_Dzp,0.9947628050658581
Mordred_AATSC7dv,correlated_with_Mordred_MATS7dv,0.9947224741642675
Mordred_VE3_Dzp,correlated_with_Mordred_VE2_Dzm,0.9946289553148183
Mordred_MATS7v,correlated_with_Mordred_AATSC7v,0.9946216741167502
Mordred_ATS5d,correlated_with_Mordred_ATS5v,0.9946190426328541
Mordred_MATS3dv,correlated_with_Mordred_AATSC3dv,0.9945450281981449
Mordred_Sv,correlated_with_Mordred_VMcGowan,0.9944526379182772
Mordred_SMR,correlated_with_Mordred_VMcGowan,0.9943520688192601
Mordred_AATS6pe,correlated_with_Mordred_AATS6are,0.9943215332163419
Mordred_SM1_Dzpe,correlated_with_Mordred_SM1_Dzse,0.9942435301886612
Mordred_ATS4v,correlated_with_Mordred_ATS5v,0.9942313956217295
Mordred_Mi,correlated_with_Mordred_AATS0i,0.9941696015695385
Mordred_MATS5dv,correlated_with_Mordred_AATSC5dv,0.9939769916956043
Mordred_ATSC1pe,correlated_with_Mordred_ATSC1are,0.993973710650636
Mordred_ATS6d,correlated_with_Mordred_ATS6v,0.9939111630815702
Mordred_AATSC0m,correlated_with_Mordred_AATSC0Z,0.9939033480851454
Mordred_ATS7v,correlated_with_Mordred_ATS7p,0.9938629713034483
Mordred_VE2_A,correlated_with_Mordred_VE2_Dzm,0.9938340014948018
Mordred_TMPC10,correlated_with_Mordred_MPC7,0.9936556748617158
Mordred_ATS3d,correlated_with_Mordred_ATS3v,0.9936388544384992
Mordred_AATSC1pe,correlated_with_Mordred_AATSC1are,0.9935963190741631
Mordred_ETA_epsilon_1,correlated_with_Mordred_Mpe,0.9934405014336105
Mordred_piPC4,correlated_with_Mordred_piPC3,0.9933076670153502
Mordred_ATSC4are,correlated_with_Mordred_ATSC4pe,0.9932035211903568
Mordred_SpDiam_D,correlated_with_Mordred_SpDiam_Dzv,0.9931571298995201
Mordred_VMcGowan,correlated_with_Mordred_Xp-0dv,0.9931360159470987
Mordred_ATS8d,correlated_with_Mordred_ATS8p,0.9931302967123502
Mordred_VR1_Dzm,correlated_with_Mordred_ETA_eta_R,0.993085315568066
Mordred_ATS5p,correlated_with_Mordred_ATS4p,0.9930802818447925
Mordred_ATS0se,correlated_with_Mordred_ATS2se,0.9930288134355518
Mordred_GRAVH,correlated_with_Mordred_SZ,0.9930248117969968
Mordred_ATS3v,correlated_with_Mordred_ATS2v,0.9928080087800697
Mordred_VR2_Dzm,correlated_with_Mordred_VE1_Dzp,0.9927639081968408
Mordred_MPC5,correlated_with_Mordred_MPC4,0.992579664226453
Mordred_ATS2p,correlated_with_Mordred_ATS3p,0.9924665285121376
Mordred_MPC3,correlated_with_Mordred_Xp-4d,0.9923044483576373
Mordred_ATS2v,correlated_with_Mordred_ATS0d,0.9921741066477372
Mordred_AATSC1i,correlated_with_Mordred_MATS1i,0.9921517363894062
Mordred_AATSC4are,correlated_with_Mordred_AATSC4pe,0.9921385097560161
Mordred_SIC5,correlated_with_Mordred_CIC5,0.9921265879974487
Mordred_IC5,correlated_with_Mordred_IC4,0.9920783124863142
Mordred_ATSC2are,correlated_with_Mordred_ATSC2pe,0.9920388757668257
Mordred_SIC4,correlated_with_Mordred_CIC4,0.9919667586801989
Mordred_ATSC8are,correlated_with_Mordred_ATSC8pe,0.9918320105959614
Mordred_NssNH,correlated_with_Mordred_SssNH,0.9917631705551407
Mordred_SpAD_A,correlated_with_Mordred_mZagreb2,0.9917610804202613
Mordred_MATS2v,correlated_with_Mordred_AATSC2v,0.9917287163007932
Mordred_ATS3p,correlated_with_Mordred_ATS4p,0.991533517598096
Mordred_ATS0p,correlated_with_Mordred_Xp-1dv,0.9915133614807957
Mordred_GATS1pe,correlated_with_Mordred_GATS1are,0.9914939535690708
Mordred_SpDiam_Dzi,correlated_with_Mordred_SpDiam_Dzv,0.9913667662157128
Mordred_ATS6v,correlated_with_Mordred_ATS6p,0.9913523439460364
Mordred_TIC2,correlated_with_Mordred_TIC1,0.9913248298229904
Mordred_MATS4dv,correlated_with_Mordred_AATSC4dv,0.9912847776124022
Mordred_ETA_alpha,correlated_with_Mordred_SZ,0.9912594145486722
Mordred_AATS7are,correlated_with_Mordred_AATS7se,0.9912474449304044
Mordred_NsCH3,correlated_with_Mordred_SsCH3,0.9912225089081116
Mordred_GATS7are,correlated_with_Mordred_GATS7se,0.9911888250534773
Mordred_GATS4pe,correlated_with_Mordred_GATS4are,0.9910355519807418
Mordred_NddssS,correlated_with_Mordred_SddssS,0.9909674736472309
Mordred_AATS1are,correlated_with_Mordred_AATS1pe,0.9907802061811914
Mordred_AATSC0pe,correlated_with_Mordred_AATSC0are,0.9907794284156405
Mordred_ATS0d,correlated_with_Mordred_VE1_Dzp,0.9907606904315781
Mordred_AATS2pe,correlated_with_Mordred_AATS2are,0.9907120331473274
Mordred_AATSC2d,correlated_with_Mordred_MATS2d,0.9906496570183659
Mordred_ATS4d,correlated_with_Mordred_ATS5v,0.9905357640050633
Mordred_MATS4are,correlated_with_Mordred_MATS4pe,0.9902839507234614
Mordred_AATS4pe,correlated_with_Mordred_AATS4se,0.9901856015895352
Mordred_ETA_beta_s,correlated_with_Mordred_VE1_Dzp,0.9901566912969354
Mordred_MPC7,correlated_with_Mordred_MPC8,0.9901273857042943
Mordred_ATSC6pe,correlated_with_Mordred_ATSC6are,0.9900930879870705
Mordred_SdsssP,correlated_with_Mordred_NdsssP,0.9898465782419322
Mordred_MATS5v,correlated_with_Mordred_AATSC5v,0.9896617853674203
Mordred_ATSC0pe,correlated_with_Mordred_ATSC0se,0.9896563084356705
Mordred_AATSC7d,correlated_with_Mordred_MATS7d,0.9896241086892771
Mordred_mZagreb2,correlated_with_Mordred_Kier1,0.9895739801266168
Mordred_WPSA5,correlated_with_Mordred_WPSA4,0.9895535022786083
Mordred_AATS1d,correlated_with_Mordred_AATS0d,0.9895204039911999
Mordred_ZMIC4,correlated_with_Mordred_ZMIC5,0.9894211243147203
Mordred_CIC4,correlated_with_Mordred_CIC5,0.9893486404333127
Mordred_SpAbs_Dzp,correlated_with_Mordred_SpDiam_Dzv,0.9893346490975647
Mordred_MPC6,correlated_with_Mordred_Xp-6d,0.9892639120953141
Mordred_AATSC7se,correlated_with_Mordred_MATS7se,0.9891538757590538
Mordred_AATS1se,correlated_with_Mordred_AATS1pe,0.9891443376254198
Mordred_nBondsKS,correlated_with_Mordred_nBondsS,0.989035908528444
Mordred_Mare,correlated_with_Mordred_Mpe,0.9890032598906671
Mordred_piPC2,correlated_with_Mordred_piPC1,0.9886633643581895
Mordred_BIC1,correlated_with_Mordred_SIC1,0.988635124210123
Mordred_AATSC2are,correlated_with_Mordred_AATSC2pe,0.9885563919163959
Mordred_ATSC7se,correlated_with_Mordred_ATSC7are,0.988502287242287
Mordred_Xp-2d,correlated_with_Mordred_ETA_eta_R,0.988469977295159
Mordred_ETA_dAlpha_B,correlated_with_Mordred_AETA_alpha,0.9884547629748057
Mordred_MPC4,correlated_with_Mordred_Xp-4d,0.9883422708924664
Mordred_ETA_eta_FL,correlated_with_Mordred_ETA_beta,0.9883406115202502
Mordred_ATS2se,correlated_with_Mordred_ETA_eta_L,0.9883381971875219
Mordred_SIC3,correlated_with_Mordred_CIC3,0.9883276980409496
Mordred_AATS6are,correlated_with_Mordred_AATS6se,0.988317475132271
Mordred_ETA_eta_R,correlated_with_Mordred_Kier1,0.9882848544988811
Mordred_BCUTare-1l,correlated_with_Mordred_NdsssP,0.988164038898565
Mordred_AATSC7pe,correlated_with_Mordred_MATS7are,0.9880549184083196
Mordred_MATS1pe,correlated_with_Mordred_MATS1are,0.9880268699538646
Mordred_MATS6d,correlated_with_Mordred_AATSC6d,0.9877144641148365
Mordred_AATSC4pe,correlated_with_Mordred_AATSC4se,0.9876895185264418
Mordred_GATS5pe,correlated_with_Mordred_GATS5se,0.9876428973139612
Mordred_ZMIC0,correlated_with_Mordred_Kier1,0.9875410527989734
Mordred_AATS5se,correlated_with_Mordred_AATS5pe,0.9873484904142292
Mordred_AATSC5d,correlated_with_Mordred_MATS5d,0.9872498719007882
Mordred_MAXddsN,correlated_with_Mordred_MINddsN,0.9870509104607477
Mordred_MPC10,correlated_with_Mordred_MPC9,0.9868603836858181
Mordred_MATS1v,correlated_with_Mordred_AATSC1v,0.9867963941818025
Mordred_MATS7are,correlated_with_Mordred_MATS7se,0.9863754216500012
Mordred_ATS5se,correlated_with_Mordred_ATS4se,0.9863720397971822
Mordred_ATSC0s,correlated_with_Mordred_ATS0s,0.9862460204758152
Mordred_MOMI-X,correlated_with_Mordred_MOMI-Y,0.986190090165769
Mordred_AATSC2dv,correlated_with_Mordred_MATS2dv,0.9860820239421157
Mordred_AATS5pe,correlated_with_Mordred_AATS5are,0.9859398720988019
Mordred_VSA_EState6,correlated_with_Mordred_SaaCH,0.9858484709699039
Mordred_Xp-0dv,correlated_with_Mordred_TIC0,0.9857969107392677
Mordred_AMID_C,correlated_with_Mordred_AMID_h,0.9857127036794912
Mordred_ATS3dv,correlated_with_Mordred_ATS4dv,0.9856572840269976
Mordred_BCUTpe-1h,correlated_with_Mordred_BCUTp-1l,0.9852878504375651
Mordred_ATS2dv,correlated_with_Mordred_ATS0dv,0.9851536748372574
Mordred_MATS1dv,correlated_with_Mordred_AATSC1dv,0.9851199871166245
Mordred_PPSA2,correlated_with_Mordred_WPSA4,0.985059249760915
Mordred_ATS8i,correlated_with_Mordred_ATS7p,0.9848920377499657
Mordred_MATS4pe,correlated_with_Mordred_MATS4se,0.9847897724149121
Mordred_ATSC5are,correlated_with_Mordred_ATSC5pe,0.9846898613850534
Mordred_VE1_Dzp,correlated_with_Mordred_Kier1,0.9845986147630928
Mordred_Xp-4d,correlated_with_Mordred_Xp-3d,0.9844486292019806
Mordred_ATS5v,correlated_with_Mordred_ATS6p,0.9843709517275527
Mordred_BIC4,correlated_with_Mordred_BIC5,0.9841345636300768
Mordred_AATS0v,correlated_with_Mordred_AATS1v,0.9838161383017985
Mordred_BertzCT,correlated_with_Mordred_ETA_beta,0.9837500341757943
Mordred_AATS0s,correlated_with_Mordred_AATSC0s,0.9836728599208805
Mordred_MPC9,correlated_with_Mordred_MPC8,0.9835498057845065
Mordred_GATS6pe,correlated_with_Mordred_GATS6se,0.9835115444327451
