descriptor,reason,r
Mordred_SpAD_Dzv,correlated_with_Mordred_SpMax_Dzv,0.9999955402592322
Mordred_VR2_Dzpe,correlated_with_Mordred_VR2_Dzse,0.999995345732105
Mordred_VE2_Dzi,correlated_with_Mordred_VE2_Dzse,0.9999949292192291
Mordred_VE3_Dzi,correlated_with_Mordred_VE3_D,0.9999945611087095
Mordred_SpMax_DzZ,correlated_with_Mordred_SpAD_DzZ,0.9999938547977839
Mordred_Sm,correlated_with_Mordred_MW,0.9999936688567546
Mordred_VE3_Dzv,correlated_with_Mordred_VE3_Dzp,0.9999914862595566
Mordred_VE3_DzZ,correlated_with_Mordred_VE3_D,0.9999910776548188
Mordred_VR1_Dzi,correlated_with_Mordred_VR1_Dzse,0.9999905845807834
Mordred_SpMAD_Dzm,correlated_with_Mordred_SpMAD_DzZ,0.999986576995708
Mordred_SpAbs_Dzse,correlated_with_Mordred_SpMax_Dzse,0.9999864238851526
Mordred_SpAbs_Dzi,correlated_with_Mordred_SpMax_Dzi,0.999985935775166
Mordred_SRW02,correlated_with_Mordred_VAdjMat,0.9999850848795656
Mordred_SpAbs_Dzpe,correlated_with_Mordred_SpMax_Dzpe,0.9999835946305379
Mordred_VR3_Dzse,correlated_with_Mordred_VR3_Dzm,0.9999809732666747
Mordred_AMW,correlated_with_Mordred_Mm,0.9999800750005629
Mordred_SpAbs_Dzare,correlated_with_Mordred_SpMax_Dzare,0.9999799814302412
Mordred_SpMax_Dzv,correlated_with_Mordred_SpAbs_Dzv,0.9999788106063534
Mordred_BCUTare-1h,correlated_with_Mordred_BCUTpe-1h,0.9999766315536294
Mordred_SpMax_Dzp,correlated_with_Mordred_SpAD_Dzp,0.9999722964623496
Mordred_VR2_Dzare,correlated_with_Mordred_VR2_Dzse,0.9999711757276474
Mordred_SpAbs_DzZ,correlated_with_Mordred_SpAD_DzZ,0.9999709420602185
Mordred_SpMax_Dzare,correlated_with_Mordred_SpMax_Dzpe,0.9999686274731311
Mordred_VE3_D,correlated_with_Mordred_VE3_Dzp,0.9999681282497372
Mordred_SpDiam_Dzare,correlated_with_Mordred_SpDiam_Dzpe,0.9999669493072293
Mordred_VE2_D,correlated_with_Mordred_VE2_Dzse,0.9999643384727745
Mordred_VE2_Dzse,correlated_with_Mordred_VE2_Dzm,0.9999627531012597
Mordred_VR3_D,correlated_with_Mordred_VR3_Dzm,0.9999611083415713
Mordred_VR3_Dzp,correlated_with_Mordred_VR3_Dzv,0.9999595828608687
Mordred_VR1_Dzse,correlated_with_Mordred_VR1_Dzm,0.9999589557300954
Mordred_ATS8are,correlated_with_Mordred_ATS8pe,0.9999578005866364
Mordred_VE1_Dzi,correlated_with_Mordred_VE1_D,0.9999481179055721
Mordred_SpAD_Dzp,correlated_with_Mordred_SpAbs_Dzp,0.9999441148420359
Mordred_AATSC1Z,correlated_with_Mordred_AATSC1m,0.9999432956847508
Mordred_VR2_Dzi,correlated_with_Mordred_VR2_Dzse,0.9999431138920363
Mordred_Spe,correlated_with_Mordred_Sare,0.9999425735831944
Mordred_ATSC1Z,correlated_with_Mordred_ATSC1m,0.9999386814713027
Mordred_SpMax_Dzse,correlated_with_Mordred_SpMax_Dzpe,0.9999347438093414
Mordred_ATS7are,correlated_with_Mordred_ATS7pe,0.9999319747163797
Mordred_SpDiam_Dzse,correlated_with_Mordred_SpDiam_Dzpe,0.9999294938653512
Mordred_VE2_Dzp,correlated_with_Mordred_VE2_Dzv,0.9999227429461611
Mordred_VE1_Dzv,correlated_with_Mordred_VE1_Dzp,0.999918348399606
Mordred_VE1_DzZ,correlated_with_Mordred_VE1_D,0.9999164643442207
Mordred_ATS5are,correlated_with_Mordred_ATS5pe,0.9999030568842147
Mordred_ATS6are,correlated_with_Mordred_ATS6pe,0.9999030171320116
Mordred_VR3_Dzv,correlated_with_Mordred_VR3_Dzm,0.9999013719228843
Mordred_BCUTs-1h,correlated_with_Mordred_BCUTdv-1h,0.999894334848717
Mordred_ATS1are,correlated_with_Mordred_ATS1pe,0.9998937502251709
Mordred_ATS2pe,correlated_with_Mordred_ATS2are,0.9998910156241545
Mordred_ATS3pe,correlated_with_Mordred_ATS3are,0.9998850430116364
Mordred_ATS4pe,correlated_with_Mordred_ATS4are,0.9998833627992486
Mordred_VR1_D,correlated_with_Mordred_VR1_Dzm,0.9998765679948641
Mordred_SpMAD_Dzare,correlated_with_Mordred_SpMAD_Dzpe,0.9998570231061515
Mordred_VR1_Dzp,correlated_with_Mordred_VR1_Dzv,0.9998566778915144
Mordred_MATS7Z,correlated_with_Mordred_MATS7m,0.9998514574645903
Mordred_MID_X,correlated_with_Mordred_nX,0.9998383785421249
Mordred_SaaN,correlated_with_Mordred_NaaN,0.999833394555623
Mordred_MATS1m,correlated_with_Mordred_MATS1Z,0.9998231726503362
Mordred_VE2_Dzv,correlated_with_Mordred_VE2_Dzm,0.9998188015232741
Mordred_SRW04,correlated_with_Mordred_MWC02,0.9998147852131459
Mordred_GATS7m,correlated_with_Mordred_GATS7Z,0.999804207548105
Mordred_VR1_Dzv,correlated_with_Mordred_VR1_Dzm,0.9997443030420288
Mordred_MWC10,correlated_with_Mordred_MWC09,0.9997160226206668
Mordred_VE1_D,correlated_with_Mordred_VE1_Dzp,0.9997069601447084
Mordred_VR3_Dzm,correlated_with_Mordred_VE3_Dzp,0.999701298894229
Mordred_ATSC7m,correlated_with_Mordred_ATSC7Z,0.9996961803947364
Mordred_SpMAD_Dzse,correlated_with_Mordred_SpMAD_Dzpe,0.9996823486956284
Mordred_ATS0pe,correlated_with_Mordred_ATS0are,0.9996718082002983
Mordred_AATSC7m,correlated_with_Mordred_AATSC7Z,0.9996680655438392
Mordred_GATS6m,correlated_with_Mordred_GATS6Z,0.9996671698971087
Mordred_MZ,correlated_with_Mordred_Mm,0.9996520115084916
Mordred_BCUTi-1h,correlated_with_Mordred_BCUTv-1l,0.9996472593787417
Mordred_SsBr,correlated_with_Mordred_NsBr,0.9996387338613931
Mordred_MATS4m,correlated_with_Mordred_MATS4Z,0.9996377474074384
Mordred_GATS4m,correlated_with_Mordred_GATS4Z,0.9996365699364687
Mordred_MATS6m,correlated_with_Mordred_MATS6Z,0.9996284264273192
Mordred_VR2_Dzse,correlated_with_Mordred_VR2_Dzm,0.9996256108928017
Mordred_ETA_dEpsilon_A,correlated_with_Mordred_ETA_epsilon_1,0.9995975078655427
Mordred_ATS1pe,correlated_with_Mordred_ATS1se,0.9995845411265144
Mordred_ATSC8m,correlated_with_Mordred_ATSC8Z,0.9995761633115892
Mordred_Sare,correlated_with_Mordred_Sse,0.9995524007755789
Mordred_ATS7pe,correlated_with_Mordred_ATS7se,0.9995491604852977
Mordred_ATS6se,correlated_with_Mordred_ATS6pe,0.9995401085449155
Mordred_ATSC5m,correlated_with_Mordred_ATSC5Z,0.9995370856949412
Mordred_MWC08,correlated_with_Mordred_MWC07,0.9995245865912966
Mordred_ATS5pe,correlated_with_Mordred_ATS5se,0.9995221003711591
Mordred_MATS5m,correlated_with_Mordred_MATS5Z,0.9995194191957762
Mordred_AATSC6m,correlated_with_Mordred_AATSC6Z,0.9995095191820447
Mordred_AATS1m,correlated_with_Mordred_AATS1Z,0.9995092558585604
Mordred_SaaO,correlated_with_Mordred_NaaO,0.999497807842413
Mordred_TIC5,correlated_with_Mordred_TIC4,0.9994963784490041
Mordred_nAtom,correlated_with_Mordred_Si,0.99949609927039
Mordred_VAdjMat,correlated_with_Mordred_LogEE_A,0.9994830276644828
Mordred_SM1_Dzm,correlated_with_Mordred_SM1_DzZ,0.9994698446852381
Mordred_ATS8pe,correlated_with_Mordred_ATS8se,0.9994619026267536
Mordred_MWC01,correlated_with_Mordred_MID,0.999455300640743
Mordred_NdS,correlated_with_Mordred_SdS,0.999442543924324
Mordred_SsNH2,correlated_with_Mordred_NsNH2,0.9994385412586337
Mordred_MATS2Z,correlated_with_Mordred_MATS2m,0.9994271133706636
Mordred_MATS3m,correlated_with_Mordred_MATS3Z,0.9994194530130862
Mordred_AATSC5m,correlated_with_Mordred_AATSC5Z,0.999417487453152
Mordred_SpMax_Dzpe,correlated_with_Mordred_SpMax_Dzi,0.9994144390576344
Mordred_NsF,correlated_with_Mordred_SsF,0.9994032531282028
Mordred_ATSC6m,correlated_with_Mordred_ATSC6Z,0.9993740012350869
Mordred_BCUTv-1l,correlated_with_Mordred_BCUTpe-1h,0.9993671937957533
Mordred_AATS6Z,correlated_with_Mordred_AATS6m,0.9993193747725045
Mordred_MID,correlated_with_Mordred_ETA_eta_RL,0.9993128482303221
Mordred_GATS5m,correlated_with_Mordred_GATS5Z,0.9992926828568492
Mordred_ATSC2m,correlated_with_Mordred_ATSC2Z,0.9992599316710497
Mordred_MWC07,correlated_with_Mordred_MWC06,0.9992446276694982
Mordred_AATS5Z,correlated_with_Mordred_AATS5m,0.9992377288793506
Mordred_ATS4are,correlated_with_Mordred_ATS4se,0.9992340405180087
Mordred_Si,correlated_with_Mordred_ATS0i,0.9992324262128116
Mordred_ATSC4m,correlated_with_Mordred_ATSC4Z,0.9992200788035841
Mordred_GATS3m,correlated_with_Mordred_GATS3Z,0.9992180686734202
Mordred_SpDiam_Dzpe,correlated_with_Mordred_SpDiam_Dzi,0.9992133272555482
Mordred_AATS3Z,correlated_with_Mordred_AATS3m,0.9992051100149484
Mordred_AATSC2m,correlated_with_Mordred_AATSC2Z,0.999200289690893
Mordred_ATS3are,correlated_with_Mordred_ATS3se,0.9991968535751499
Mordred_MWC04,correlated_with_Mordred_SRW06,0.9991909063074366
Mordred_ETA_epsilon_4,correlated_with_Mordred_ETA_dEpsilon_C,0.9991873781462899
Mordred_MWC06,correlated_with_Mordred_MWC05,0.9991480113003807
Mordred_VR1_A,correlated_with_Mordred_VR2_A,0.9991433876290701
Mordred_VR2_D,correlated_with_Mordred_VR2_Dzm,0.9991262273246583
Mordred_AATS2Z,correlated_with_Mordred_AATS2m,0.9991197331855812
Mordred_AATS0se,correlated_with_Mordred_Mse,0.9991177709177719
Mordred_SsCl,correlated_with_Mordred_NsCl,0.9990629999797355
Mordred_BCUTm-1l,correlated_with_Mordred_BCUTZ-1l,0.998962993272519
Mordred_VR2_Dzp,correlated_with_Mordred_VR2_Dzv,0.998942506664976
Mordred_BCUTse-1h,correlated_with_Mordred_BCUTpe-1h,0.9989261538224429
Mordred_LogEE_A,correlated_with_Mordred_VE3_Dzp,0.9989144683189293
Mordred_AATS4m,correlated_with_Mordred_AATS4Z,0.9989064062646346
Mordred_ATS1Z,correlated_with_Mordred_ATS1m,0.9988336818710513
Mordred_ATSC3m,correlated_with_Mordred_ATSC3Z,0.9988097267694392
Mordred_AATSC4m,correlated_with_Mordred_AATSC4Z,0.9987957453751474
Mordred_ATS2are,correlated_with_Mordred_ATS2se,0.9987225539572007
Mordred_SsOH,correlated_with_Mordred_NsOH,0.9986452815272758
Mordred_AATSC3m,correlated_with_Mordred_AATSC3Z,0.9986223893072173
Mordred_ATS1se,correlated_with_Mordred_Sse,0.9985949300105961
Mordred_MW,correlated_with_Mordred_SZ,0.9985512112157137
Mordred_Zagreb2,correlated_with_Mordred_MPC2,0.9985278296132901
Mordred_MWC03,correlated_with_Mordred_MWC02,0.9984593366211789
Mordred_NssO,correlated_with_Mordred_SssO,0.9984430752731069
Mordred_ETA_eta_RL,correlated_with_Mordred_nHeavyAtom,0.9984361823294593
Mordred_GATS2m,correlated_with_Mordred_GATS2Z,0.9984208929981723
Mordred_MPC2,correlated_with_Mordred_Zagreb1,0.9984173215758179
Mordred_nBonds,correlated_with_Mordred_ATS1i,0.9983374087268596
Mordred_SdsN,correlated_with_Mordred_NdsN,0.9982721680852821
Mordred_LabuteASA,correlated_with_Mordred_ETA_alpha,0.9982425878880896
Mordred_VE3_A,correlated_with_Mordred_VE3_Dzp,0.9982232594501492
Mordred_SpMAD_Dzpe,correlated_with_Mordred_SpMAD_Dzi,0.9980854263106842
Mordred_MID_C,correlated_with_Mordred_nC,0.9980211651481254
Mordred_MID_N,correlated_with_Mordred_nN,0.9979213373278714
Mordred_ATS1i,correlated_with_Mordred_Sse,0.9978968138309705
Mordred_ATS4m,correlated_with_Mordred_ATS4Z,0.997890345781368
Mordred_ATS2m,correlated_with_Mordred_ATS2Z,0.9978699350305438
Mordred_BCUTm-1h,correlated_with_Mordred_BCUTZ-1h,0.9978589333231338
Mordred_nHetero,correlated_with_Mordred_MID_h,0.9978587393295132
Mordred_GRAV,correlated_with_Mordred_GRAVH,0.9978457352293044
Mordred_TIC3,correlated_with_Mordred_TIC4,0.9978370307864931
Mordred_AATS0pe,correlated_with_Mordred_Mpe,0.9978310992509278
Mordred_ATS3m,correlated_with_Mordred_ATS3Z,0.9977789276383668
Mordred_VR2_Dzv,correlated_with_Mordred_VR2_Dzm,0.9977619123277082
Mordred_Sse,correlated_with_Mordred_ATS0i,0.9977336456459834
Mordred_ATS1d,correlated_with_Mordred_ATS0d,0.9976762632978868
Mordred_nAromAtom,correlated_with_Mordred_nAromBond,0.9976663995486345
Mordred_GRAVp,correlated_with_Mordred_GRAVHp,0.9976402610487182
Mordred_MWC05,correlated_with_Mordred_SRW08,0.9976297565290907
Mordred_AATS7Z,correlated_with_Mordred_AATS7m,0.9974962838654828
Mordred_ATS5m,correlated_with_Mordred_ATS5Z,0.9974853789454419
Mordred_BCUTpe-1l,correlated_with_Mordred_BCUTare-1l,0.9974703477911806
Mordred_ATS8m,correlated_with_Mordred_ATS8Z,0.997455215379039
Mordred_ATS0are,correlated_with_Mordred_ATS0se,0.9974074949836602
Mordred_Vabc,correlated_with_Mordred_VMcGowan,0.9973323489819155
Mordred_ATS5i,correlated_with_Mordred_ATS5se,0.9973050829247501
Mordred_ATS6m,correlated_with_Mordred_ATS6Z,0.9972844859830201
Mordred_GeomShapeIndex,correlated_with_Mordred_GeomPetitjeanIndex,0.9972679427515773
Mordred_nO,correlated_with_Mordred_MID_O,0.9972653498414271
Mordred_SRW10,correlated_with_Mordred_SRW08,0.9972075419468434
Mordred_AATS0are,correlated_with_Mordred_Mare,0.9971330632810259
Mordred_ATS7se,correlated_with_Mordred_ATS7i,0.9970196370605827
Mordred_SRW08,correlated_with_Mordred_SRW06,0.9969430993500105
Mordred_Zagreb1,correlated_with_Mordred_TMWC10,0.9968918356375512
Mordred_nHeavyAtom,correlated_with_Mordred_Xp-0d,0.9968752967692684
Mordred_ATSC7pe,correlated_with_Mordred_ATSC7are,0.996868052663142
Mordred_SpMax_Dzi,correlated_with_Mordred_SpDiam_Dzi,0.9968361145896828
Mordred_AATS0Z,correlated_with_Mordred_AATS0m,0.9968132990155442
Mordred_SpAD_DzZ,correlated_with_Mordred_SpDiam_DzZ,0.9967951531273866
Mordred_ATS0m,correlated_with_Mordred_ATS0Z,0.99671350087113
Mordred_ATS2i,correlated_with_Mordred_nBondsKS,0.9966256110142685
Mordred_ATS1v,correlated_with_Mordred_Sv,0.9965438614040979
Mordred_GATS1m,correlated_with_Mordred_GATS1Z,0.9965393820637027
Mordred_ATS7m,correlated_with_Mordred_ATS7Z,0.9965057151876953
Mordred_AATSC7are,correlated_with_Mordred_AATSC7pe,0.9963979277858634
Mordred_TMWC10,correlated_with_Mordred_VR2_Dzm,0.9963744637071299
Mordred_SpAbs_D,correlated_with_Mordred_SpDiam_D,0.9962795700277505
Mordred_ATS2d,correlated_with_Mordred_ATS3d,0.996208002519129
Mordred_SdO,correlated_with_Mordred_NdO,0.9961631420820276
Mordred_ATS8se,correlated_with_Mordred_ATS8i,0.9961615012597872
Mordred_ATS7d,correlated_with_Mordred_ATS7v,0.9961340993869648
Mordred_Xp-0d,correlated_with_Mordred_Kier1,0.9960736735096507
Mordred_SpAbs_Dzv,correlated_with_Mordred_SpDiam_Dzv,0.9959352375494367
Mordred_ATSC0are,correlated_with_Mordred_ATSC0pe,0.9959305738260793
Mordred_AATSC7dv,correlated_with_Mordred_MATS7dv,0.9958664518722466
Mordred_ATS0i,correlated_with_Mordred_ATS2se,0.9958635040223689
Mordred_MATS7pe,correlated_with_Mordred_MATS7are,0.9958576698114932
Mordred_ATS8v,correlated_with_Mordred_ATS8d,0.9958463037384948
Mordred_ATS0v,correlated_with_Mordred_SMR,0.9958446661073362
Mordred_ATSC0m,correlated_with_Mordred_ATSC0Z,0.9958078689504448
Mordred_ECIndex,correlated_with_Mordred_SpDiam_D,0.9958046303235689
Mordred_PetitjeanIndex,correlated_with_Mordred_TopoShapeIndex,0.9957198543497877
Mordred_AATSC6dv,correlated_with_Mordred_MATS6dv,0.9956502108346418
Mordred_SpDiam_Dzp,correlated_with_Mordred_SpDiam_Dzv,0.9956209291539828
Mordred_ATS6i,correlated_with_Mordred_ATS6pe,0.9956023681973213
Mordred_ATS3se,correlated_with_Mordred_ATS3i,0.9955029627244036
Mordred_ATS4i,correlated_with_Mordred_ATS4se,0.9954798625370262
Mordred_BIC0,correlated_with_Mordred_SIC0,0.9952435831123622
Mordred_GATS7pe,correlated_with_Mordred_GATS7are,0.9952088605181829
Mordred_VMcGowan,correlated_with_Mordred_apol,0.995135138905827
Mordred_SRW06,correlated_with_Mordred_MWC02,0.9950923980144966
Mordred_VE2_A,correlated_with_Mordred_VE2_Dzm,0.9950371690446858
Mordred_SM1_Dzpe,correlated_with_Mordred_SM1_Dzse,0.9950192035872093
Mordred_Mse,correlated_with_Mordred_Mpe,0.9950083036410683
Mordred_MIC5,correlated_with_Mordred_MIC4,0.9950013452009033
Mordred_ATS5d,correlated_with_Mordred_ATS5v,0.994945492608572
Mordred_MWC02,correlated_with_Mordred_VE3_Dzp,0.9947580746858055
Mordred_AATS7pe,correlated_with_Mordred_AATS7are,0.9946901701189749
Mordred_VE3_Dzp,correlated_with_Mordred_VE2_Dzm,0.9946418991225106
Mordred_AATSC3dv,correlated_with_Mordred_MATS3dv,0.9945705749951329
Mordred_ATS3v,correlated_with_Mordred_ATS3d,0.9945492478169217
Mordred_SIC5,correlated_with_Mordred_CIC5,0.9945448604546624
Mordred_ATSC1pe,correlated_with_Mordred_ATSC1are,0.9944552957420271
Mordred_AATS0i,correlated_with_Mordred_Mi,0.9943577820886457
Mordred_ATS4v,correlated_with_Mordred_ATS5v,0.9943016782562288
Mordred_SIC4,correlated_with_Mordred_CIC4,0.9942110361892694
Mordred_nAromBond,correlated_with_Mordred_naRing,0.9941064579724885
Mordred_TMPC10,correlated_with_Mordred_MPC7,0.9940940919791053
Mordred_AATS6pe,correlated_with_Mordred_AATS6are,0.9940236834260515
Mordred_SpDiam_D,correlated_with_Mordred_SpDiam_Dzv,0.9939885159130274
Mordred_MATS5dv,correlated_with_Mordred_AATSC5dv,0.9939542650847636
Mordred_AATSC0m,correlated_with_Mordred_AATSC0Z,0.993868488407312
Mordred_VR2_Dzm,correlated_with_Mordred_VE1_Dzp,0.9938439676329949
Mordred_AATSC1pe,correlated_with_Mordred_AATSC1are,0.9937608930195592
Mordred_piPC4,correlated_with_Mordred_piPC3,0.9936808530087727
Mordred_AATSC0pe,correlated_with_Mordred_AATSC0are,0.9936498286983788
Mordred_ATS6d,correlated_with_Mordred_ATS6v,0.9936202971822663
Mordred_Mpe,correlated_with_Mordred_ETA_epsilon_1,0.9936050799459024
Mordred_ATS7v,correlated_with_Mordred_ATS7p,0.9935915269418178
Mordred_ATSC4are,correlated_with_Mordred_ATSC4pe,0.9934819943141747
Mordred_SRW07,correlated_with_Mordred_SRW09,0.993398299725036
Mordred_ATS0se,correlated_with_Mordred_ATS2se,0.9933543466532125
Mordred_MATS7v,correlated_with_Mordred_AATSC7v,0.9933348858352379
Mordred_apol,correlated_with_Mordred_ATS1p,0.9931476761976414
Mordred_ATS5p,correlated_with_Mordred_ATS4p,0.9930404961290934
Mordred_MATS2v,correlated_with_Mordred_AATSC2v,0.9930272321854624
Mordred_ATSC2are,correlated_with_Mordred_ATSC2pe,0.9928917752998505
Mordred_MPC5,correlated_with_Mordred_MPC4,0.9928475699133373
Mordred_ATSC8are,correlated_with_Mordred_ATSC8pe,0.9928273607570511
Mordred_AATSC4are,correlated_with_Mordred_AATSC4pe,0.9928137109356786
Mordred_VR1_Dzm,correlated_with_Mordred_ETA_eta_R,0.9928062482613822
Mordred_MPC4,correlated_with_Mordred_MPC3,0.9925824310933591
Mordred_ATS0p,correlated_with_Mordred_Xp-1dv,0.9925527982930368
Mordred_ATS2v,correlated_with_Mordred_ATS0d,0.9925192524310565
Mordred_GRAVH,correlated_with_Mordred_SZ,0.9925002029186349
Mordred_ATS2p,correlated_with_Mordred_ATS3p,0.992474411429781
Mordred_ATS8d,correlated_with_Mordred_ATS8p,0.9924383452786438
Mordred_AATS2pe,correlated_with_Mordred_AATS2are,0.9923393271367814
Mordred_ETA_alpha,correlated_with_Mordred_SMR,0.992200515110281
Mordred_MPC3,correlated_with_Mordred_Xp-4d,0.9921587290950353
Mordred_GATS5pe,correlated_with_Mordred_GATS5se,0.9921452515260613
Mordred_BCUTpe-1h,correlated_with_Mordred_BCUTp-1l,0.9921007302321742
Mordred_AATSC4dv,correlated_with_Mordred_MATS4dv,0.9919266864457028
Mordred_ATS4d,correlated_with_Mordred_ATS5v,0.9919153318515241
Mordred_SpDiam_Dzi,correlated_with_Mordred_SpDiam_Dzv,0.991884860272761
Mordred_GATS1pe,correlated_with_Mordred_GATS1are,0.9916977404381508
Mordred_NsCH3,correlated_with_Mordred_SsCH3,0.9916281943475389
Mordred_SpAD_A,correlated_with_Mordred_mZagreb2,0.9916004380346576
Mordred_AATS1are,correlated_with_Mordred_AATS1pe,0.9915374143418283
Mordred_GATS4pe,correlated_with_Mordred_GATS4are,0.9915052240130263
Mordred_NssNH,correlated_with_Mordred_SssNH,0.9914370855364841
Mordred_ATS6v,correlated_with_Mordred_ATS6p,0.9913975886862806
Mordred_TIC2,correlated_with_Mordred_TIC1,0.9913886928891453
Mordred_ATS0d,correlated_with_Mordred_VE1_Dzp,0.9913633783278712
Mordred_ATSC0se,correlated_with_Mordred_ATSC0pe,0.9910561578684135
Mordred_ATS3p,correlated_with_Mordred_ATS4p,0.9910442963365409
Mordred_IC5,correlated_with_Mordred_IC4,0.9905653658980041
Mordred_GATS7are,correlated_with_Mordred_GATS7se,0.9905582939031794
Mordred_SIC3,correlated_with_Mordred_CIC3,0.990551055090469
Mordred_AATSC2are,correlated_with_Mordred_AATSC2pe,0.9905131324835396
Mordred_MATS4are,correlated_with_Mordred_MATS4pe,0.9904834881016874
Mordred_AATSC1i,correlated_with_Mordred_MATS1i,0.9904503462676107
Mordred_ETA_beta_s,correlated_with_Mordred_VE1_Dzp,0.9902962288213263
Mordred_MPC6,correlated_with_Mordred_Xp-6d,0.9902411350222724
Mordred_AATS4pe,correlated_with_Mordred_AATS4se,0.9900671746178885
Mordred_ETA_dAlpha_B,correlated_with_Mordred_AETA_alpha,0.990043772368109
Mordred_Sv,correlated_with_Mordred_SMR,0.9899566849783709
Mordred_AATSC2d,correlated_with_Mordred_MATS2d,0.9898131453793181
Mordred_ZMIC0,correlated_with_Mordred_Kier1,0.9897180064689186
Mordred_SpAbs_Dzp,correlated_with_Mordred_SpDiam_Dzv,0.9896874039451907
Mordred_MATS5v,correlated_with_Mordred_AATSC5v,0.9895975219600869
Mordred_nBondsKS,correlated_with_Mordred_nBondsS,0.9895430570725459
Mordred_AATSC7d,correlated_with_Mordred_MATS7d,0.9894829541820611
Mordred_WPSA5,correlated_with_Mordred_WPSA4,0.9894672628662864
Mordred_MPC7,correlated_with_Mordred_MPC8,0.989423140736914
Mordred_mZagreb2,correlated_with_Mordred_Kier1,0.9894091070645389
Mordred_ETA_eta_FL,correlated_with_Mordred_ETA_beta,0.989324290906132
Mordred_piPC2,correlated_with_Mordred_piPC1,0.9890250208330523
Mordred_ETA_eta_R,correlated_with_Mordred_Xp-2d,0.9889582906630033
Mordred_ATS2se,correlated_with_Mordred_ETA_eta_L,0.9887773484696873
Mordred_AATS1d,correlated_with_Mordred_AATS0d,0.9887576988554674
Mordred_SdsssP,correlated_with_Mordred_NdsssP,0.9887546827315734
Mordred_AATSC4pe,correlated_with_Mordred_AATSC4se,0.9887327184912517
Mordred_VSA_EState6,correlated_with_Mordred_SaaCH,0.9886405526021463
Mordred_ATSC7se,correlated_with_Mordred_ATSC7are,0.9885827210847985
Mordred_ATSC6pe,correlated_with_Mordred_ATSC6are,0.9885161877688365
Mordred_SMR,correlated_with_Mordred_Xp-0dv,0.9884953302434393
Mordred_BCUTare-1l,correlated_with_Mordred_NdsssP,0.9884714198753684
Mordred_MATS1pe,correlated_with_Mordred_MATS1are,0.9883781821960906
Mordred_AATS1se,correlated_with_Mordred_AATS1pe,0.988276946988711
Mordred_BIC1,correlated_with_Mordred_SIC1,0.9880808834328856
Mordred_NddssS,correlated_with_Mordred_SddssS,0.9877403331743856
Mordred_AATS7are,correlated_with_Mordred_AATS7se,0.9876484824547841
Mordred_CIC4,correlated_with_Mordred_CIC5,0.9876138335580441
Mordred_ATSC0s,correlated_with_Mordred_ATS0s,0.9875557429893265
Mordred_ATSC5are,correlated_with_Mordred_ATSC5pe,0.9874963886765458
Mordred_AATS6are,correlated_with_Mordred_AATS6se,0.9874442471221032
Mordred_MATS1v,correlated_with_Mordred_AATSC1v,0.9872368889426141
Mordred_MOMI-X,correlated_with_Mordred_MOMI-Y,0.9871104355980502
Mordred_AATS5pe,correlated_with_Mordred_AATS5are,0.9870966521482647
Mordred_AATSC7pe,correlated_with_Mordred_AATSC7se,0.9869666646894857
Mordred_AATSC7se,correlated_with_Mordred_MATS7se,0.9869273073005702
Mordred_MAXddsN,correlated_with_Mordred_MINddsN,0.986844197195431
Mordred_MATS6d,correlated_with_Mordred_AATSC6d,0.9865179222072034
Mordred_Xp-0dv,correlated_with_Mordred_TIC0,0.9860038626428063
Mordred_ATS2dv,correlated_with_Mordred_ATS0dv,0.9856816581632188
Mordred_ATS3dv,correlated_with_Mordred_ATS4dv,0.985631331514551
Mordred_AATS0v,correlated_with_Mordred_Mv,0.9854881001831319
Mordred_AATSC2dv,correlated_with_Mordred_MATS2dv,0.9854334544336367
Mordred_MATS6p,correlated_with_Mordred_AATSC6p,0.9853983006166194
Mordred_ATS5se,correlated_with_Mordred_ATS4se,0.9853911205380778
Mordred_PPSA2,correlated_with_Mordred_WPSA4,0.985387746016013
Mordred_AETA_beta_ns,correlated_with_Mordred_AETA_dBeta,0.9853100063769228
Mordred_GATS6pe,correlated_with_Mordred_GATS6se,0.9852372937241228
Mordred_SpDiam_DzZ,correlated_with_Mordred_SpDiam_Dzv,0.9851023266420885
Mordred_BertzCT,correlated_with_Mordred_ETA_beta,0.9850129006974043
Mordred_ATSC2pe,correlated_with_Mordred_ATSC2se,0.9847663389442072
Mordred_Xp-2d,correlated_with_Mordred_VE1_Dzp,0.9846915873200812
Mordred_ATS7p,correlated_with_Mordred_ATS8i,0.9845552110505011
Mordred_VE1_Dzp,correlated_with_Mordred_Kier1,0.9845377895530627
Mordred_AMID_C,correlated_with_Mordred_AMID_h,0.9843899807415408
Mordred_AATSC1m,correlated_with_Mordred_ATSC1m,0.9842835749995483
Mordred_piPC5,correlated_with_Mordred_piPC3,0.9842291078446972
Mordred_MPC10,correlated_with_Mordred_MPC9,0.9840867617739615
Mordred_MATS4pe,correlated_with_Mordred_MATS4se,0.9839731276972926
Mordred_Xp-4d,correlated_with_Mordred_Xp-3d,0.9837988209352042
Mordred_ZMIC4,correlated_with_Mordred_ZMIC5,0.9837903212835295
Mordred_SpMAD_D,correlated_with_Mordred_SpMAD_Dzi,0.9833880314669479
Mordred_ATS5v,correlated_with_Mordred_ATS6p,0.9833827059834498
Mordred_MATS7are,correlated_with_Mordred_MATS7se,0.9833784289647195
Mordred_AATSC6se,correlated_with_Mordred_AATSC6pe,0.9832977313651754
